InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
575477,79191B,RETRO PLASTIC POLKA TRAY,2,2011-11-09 16:14:00,1.63,,United Kingdom
557312,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-06-19 15:47:00,1.65,17001.0,United Kingdom
538652,20847,ZINC HEART LATTICE CHARGER LARGE,4,2010-12-13 15:12:00,3.75,17890.0,United Kingdom
579002,85034C,3 ROSE MORRIS BOXED CANDLES,4,2011-11-27 16:27:00,1.25,14093.0,United Kingdom
576876,22966,GINGERBREAD MAN COOKIE CUTTER,1,2011-11-16 16:42:00,1.25,16804.0,United Kingdom
540817,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-01-11 12:56:00,12.75,14209.0,United Kingdom
579196,23291,DOLLY GIRL CHILDRENS CUP,2,2011-11-28 15:54:00,2.46,14096.0,United Kingdom
567656,22946,WOODEN ADVENT CALENDAR CREAM,6,2011-09-21 14:40:00,16.63,14096.0,United Kingdom
560504,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-07-19 11:47:00,0.85,13081.0,United Kingdom
563834,22293,HANGING CHICK GREEN DECORATION,24,2011-08-19 12:50:00,1.45,14401.0,United Kingdom
559051,22713,CARD I LOVE LONDON ,1,2011-07-05 16:47:00,0.83,,United Kingdom
560718,85099B,JUMBO BAG RED RETROSPOT,100,2011-07-20 13:30:00,1.79,17677.0,United Kingdom
553658,84843,WHITE SOAP RACK WITH 2 BOTTLES,2,2011-05-18 11:42:00,5.95,16818.0,United Kingdom
537057,85214,TUB 24 PINK FLOWER PEGS,12,2010-12-05 11:49:00,1.65,15351.0,United Kingdom
580633,22418,10 COLOUR SPACEBOY PEN,12,2011-12-05 12:28:00,0.85,17579.0,United Kingdom
538008,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2010-12-09 12:17:00,1.25,12683.0,France
580903,21944,KITTENS DESIGN FLANNEL,1,2011-12-06 12:56:00,0.39,14606.0,United Kingdom
569232,84375,SET OF 20 KIDS COOKIE CUTTERS,2,2011-10-02 15:26:00,2.1,16667.0,United Kingdom
579391,22539,MINI JIGSAW DOLLY GIRL,24,2011-11-29 12:07:00,0.42,14251.0,United Kingdom
559202,85032B,BLOSSOM IMAGES GIFT WRAP SET,12,2011-07-07 10:40:00,0.65,13583.0,United Kingdom
550193,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-04-15 09:27:00,8.95,13952.0,United Kingdom
541422,84968E,SET OF 16 VINTAGE BLACK CUTLERY,1,2011-01-17 17:48:00,8.29,,United Kingdom
577519,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,14,2011-11-20 13:20:00,2.95,15044.0,United Kingdom
537865,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-12-08 16:34:00,4.95,16011.0,United Kingdom
560385,22511,RETROSPOT BABUSHKA DOORSTOP,1,2011-07-18 12:53:00,3.75,14583.0,United Kingdom
553014,84563B,BLUE & WHITE BREAKFAST TRAY,1,2011-05-12 18:49:00,2.95,13451.0,United Kingdom
539263,22321,BIRD DECORATION RED RETROSPOT,12,2010-12-16 14:36:00,0.85,16560.0,United Kingdom
568495,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-09-27 12:08:00,1.45,14755.0,United Kingdom
573897,22294,HEART FILIGREE DOVE  SMALL,6,2011-11-01 14:29:00,1.25,16729.0,United Kingdom
574700,84987,SET OF 36 TEATIME PAPER DOILIES,3,2011-11-06 13:53:00,1.45,16033.0,United Kingdom
570467,22204,MILK PAN BLUE POLKADOT,4,2011-10-10 16:06:00,3.75,12607.0,USA
537804,72130,COLUMBIAN CANDLE ROUND,12,2010-12-08 13:17:00,0.65,12748.0,United Kingdom
558105,84992,72 SWEETHEART FAIRY CAKE CASES,2,2011-06-26 14:54:00,0.55,15644.0,United Kingdom
539957,22533,MAGIC DRAWING SLATE BAKE A CAKE ,24,2010-12-23 12:58:00,0.42,12585.0,Germany
546896,21754,HOME BUILDING BLOCK WORD,2,2011-03-17 18:24:00,11.63,,United Kingdom
556082,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2011-06-08 15:22:00,3.29,,United Kingdom
537042,22316,200 BENDY SKULL STRAWS,1,2010-12-05 10:45:00,1.25,13838.0,United Kingdom
542374,21868,POTTING SHED TEA MUG,12,2011-01-27 13:40:00,1.25,15696.0,United Kingdom
555368,22295,HEART FILIGREE DOVE LARGE,12,2011-06-02 14:30:00,1.65,13437.0,United Kingdom
576516,22386,JUMBO BAG PINK POLKADOT,10,2011-11-15 12:19:00,2.08,16746.0,United Kingdom
550299,22767,TRIPLE PHOTO FRAME CORNICE ,6,2011-04-15 16:46:00,9.95,17389.0,United Kingdom
568198,23426,METAL SIGN DROP YOUR PANTS,2,2011-09-25 14:52:00,2.89,16771.0,United Kingdom
575183,23245,SET OF 3 REGENCY CAKE TINS,4,2011-11-09 08:36:00,4.95,13046.0,United Kingdom
568567,22867,HAND WARMER BIRD DESIGN,1,2011-09-27 18:41:00,4.13,,United Kingdom
536544,22095,LADS ONLY TISSUE BOX,2,2010-12-01 14:32:00,2.51,,United Kingdom
570125,84991,60 TEATIME FAIRY CAKE CASES,24,2011-10-07 13:14:00,0.55,17509.0,United Kingdom
543546,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2011-02-09 16:52:00,2.46,,United Kingdom
560504,22079,RIBBON REEL HEARTS DESIGN ,10,2011-07-19 11:47:00,1.65,13081.0,United Kingdom
572350,20829,GLITTER HANGING BUTTERFLY STRING,1,2011-10-24 11:33:00,2.1,15516.0,United Kingdom
549555,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,2011-04-10 12:52:00,1.65,13606.0,United Kingdom
569372,22457,NATURAL SLATE HEART CHALKBOARD ,3,2011-10-03 16:04:00,5.79,,United Kingdom
557776,23035,DRAWER KNOB CERAMIC IVORY,6,2011-06-22 15:07:00,1.45,14422.0,United Kingdom
579754,21242,RED RETROSPOT PLATE ,3,2011-11-30 14:52:00,1.69,17911.0,United Kingdom
558774,22190,LOCAL CAFE MUG,1,2011-07-04 10:17:00,2.46,,United Kingdom
580115,23569,TRADTIONAL ALPHABET STAMP SET,1,2011-12-01 16:22:00,10.79,,United Kingdom
576538,23076,ICE CREAM SUNDAE LIP GLOSS,20,2011-11-15 12:42:00,1.25,14725.0,United Kingdom
559063,22432,WATERING CAN PINK BUNNY,2,2011-07-06 10:10:00,1.95,17220.0,United Kingdom
578858,23507,MINI PLAYING CARDS BUFFALO BILL ,6,2011-11-27 11:22:00,0.42,18145.0,United Kingdom
551501,22087,PAPER BUNTING WHITE LACE,40,2011-04-28 16:53:00,2.55,16422.0,United Kingdom
577473,23176,ABC TREASURE BOOK BOX ,1,2011-11-20 11:28:00,2.25,15919.0,United Kingdom
563092,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-08-11 17:14:00,3.75,13307.0,United Kingdom
549014,20728,LUNCH BAG CARS BLUE,4,2011-04-05 15:00:00,1.65,17841.0,United Kingdom
581492,23405,HOME SWEET HOME 2 DRAWER CABINET,3,2011-12-09 10:03:00,10.79,,United Kingdom
C560825,M,Manual,-1,2011-07-21 11:23:00,367.38,,United Kingdom
562203,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-08-03 12:50:00,1.25,16102.0,United Kingdom
545695,22193,RED DINER WALL CLOCK,1,2011-03-06 14:15:00,8.5,17050.0,United Kingdom
543237,20685,DOORMAT RED RETROSPOT,2,2011-02-04 13:39:00,16.63,,United Kingdom
563837,20711,JUMBO BAG TOYS ,10,2011-08-19 13:03:00,2.08,15078.0,United Kingdom
544565,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-02-21 12:53:00,2.95,18055.0,United Kingdom
546398,22962,JAM JAR WITH PINK LID,48,2011-03-11 14:52:00,0.72,13043.0,United Kingdom
578347,22594,CHRISTMAS GINGHAM TREE,2,2011-11-24 09:26:00,1.63,,United Kingdom
555640,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,2011-06-06 13:06:00,0.85,14475.0,United Kingdom
545872,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2011-03-07 14:51:00,2.1,15752.0,United Kingdom
557935,22469,HEART OF WICKER SMALL,24,2011-06-23 15:26:00,1.65,13929.0,United Kingdom
561885,M,Manual,2,2011-07-31 13:13:00,4.95,15532.0,United Kingdom
549953,22366,DOORMAT AIRMAIL ,2,2011-04-13 13:15:00,7.95,12766.0,Portugal
541423,35648,VINTAGE BEAD PINK PURSE ,2,2011-01-17 17:54:00,1.63,,United Kingdom
544894,22985,"WRAP, BILLBOARD FONTS DESIGN",25,2011-02-24 12:09:00,0.42,15805.0,United Kingdom
560225,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-07-15 16:27:00,2.46,,United Kingdom
546133,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-03-09 15:20:00,0.55,14291.0,United Kingdom
567816,48187,DOORMAT NEW ENGLAND,1,2011-09-22 12:34:00,8.25,17243.0,United Kingdom
564365,23025,DRAWER KNOB VINTAGE GLASS BALL,4,2011-08-24 16:46:00,2.08,,United Kingdom
575211,21479,WHITE SKULL HOT WATER BOTTLE ,2,2011-11-09 10:39:00,4.25,17377.0,United Kingdom
574481,21990,MODERN FLORAL STATIONERY SET,1,2011-11-04 12:45:00,1.25,18022.0,United Kingdom
568346,22295,HEART FILIGREE DOVE LARGE,1,2011-09-26 15:28:00,3.29,14096.0,United Kingdom
562881,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-08-10 10:57:00,3.75,15632.0,United Kingdom
559052,22371,AIRLINE BAG VINTAGE TOKYO 78,3,2011-07-05 16:53:00,4.13,,United Kingdom
540026,21194,PINK  HONEYCOMB PAPER FAN,1,2011-01-04 13:25:00,1.66,,United Kingdom
537829,21843,RED RETROSPOT CAKE STAND,4,2010-12-08 14:46:00,10.95,15498.0,United Kingdom
546866,21354,TOAST ITS - BEST MUM,2,2011-03-17 15:47:00,1.25,14462.0,United Kingdom
571190,23203,JUMBO BAG VINTAGE DOILY ,1,2011-10-14 11:43:00,2.08,17771.0,United Kingdom
573585,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1,2011-10-31 14:41:00,2.46,,United Kingdom
550470,21015,DARK BIRD HOUSE TREE DECORATION,2,2011-04-18 13:49:00,1.25,,United Kingdom
569137,22695,WICKER WREATH SMALL,1,2011-09-30 14:45:00,3.29,,United Kingdom
560368,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,7,2011-07-18 12:25:00,2.1,17841.0,United Kingdom
562377,22426,ENAMEL WASH BOWL CREAM,2,2011-08-04 15:04:00,3.75,14535.0,United Kingdom
565434,23550,WRAP ALPHABET POSTER  ,25,2011-09-04 13:35:00,0.42,12867.0,United Kingdom
566258,22968,ROSE COTTAGE KEEPSAKE BOX ,2,2011-09-11 12:45:00,9.95,13124.0,United Kingdom
546013,21792,CLASSIC FRENCH STYLE BASKET GREEN ,3,2011-03-08 16:38:00,6.75,16495.0,United Kingdom
548192,23127,FELTCRAFT GIRL NICOLE KIT,2,2011-03-29 15:22:00,4.95,17364.0,United Kingdom
547555,22045,SPACEBOY GIFT WRAP,25,2011-03-23 16:35:00,0.42,14075.0,United Kingdom
580107,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-12-01 15:32:00,3.75,15948.0,United Kingdom
545430,22670,FRENCH WC SIGN BLUE METAL,12,2011-03-02 14:50:00,1.25,15636.0,United Kingdom
550636,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,2,2011-04-19 15:37:00,2.46,,United Kingdom
576864,22537,MAGIC DRAWING SLATE DINOSAUR,1,2011-11-16 16:06:00,0.42,12748.0,United Kingdom
580729,22921,HERB MARKER CHIVES ,1,2011-12-05 17:24:00,1.63,,United Kingdom
571125,22996,TRAVEL CARD WALLET VINTAGE TICKET,240,2011-10-14 09:48:00,0.42,16394.0,United Kingdom
563176,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,1,2011-08-12 14:02:00,2.55,17293.0,United Kingdom
538810,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2010-12-14 12:18:00,4.25,14871.0,United Kingdom
C563894,21042,RED RETROSPOT APRON ,-1,2011-08-21 09:18:00,5.95,16330.0,United Kingdom
575930,22494,EMERGENCY FIRST AID TIN ,2,2011-11-11 17:58:00,2.46,,United Kingdom
573300,85150,LADIES & GENTLEMEN METAL SIGN,1,2011-10-28 16:10:00,2.55,16049.0,United Kingdom
537772,22813,PACK 3 BOXES BIRD PANNETONE ,1,2010-12-08 12:35:00,1.95,18043.0,United Kingdom
543507,22692,DOORMAT WELCOME TO OUR HOME,2,2011-02-09 10:49:00,7.95,15039.0,United Kingdom
560212,21713,CITRONELLA CANDLE FLOWERPOT,4,2011-07-15 14:58:00,2.1,14722.0,United Kingdom
561517,47566,PARTY BUNTING,16,2011-07-27 15:17:00,4.95,18226.0,United Kingdom
554547,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,2011-05-25 09:37:00,1.65,13102.0,United Kingdom
568558,22311,OFFICE MUG WARMER BLACK+SILVER ,3,2011-09-27 16:28:00,2.95,16354.0,United Kingdom
567701,22944,CHRISTMAS METAL POSTCARD WITH BELLS,72,2011-09-22 09:36:00,0.39,17172.0,United Kingdom
544910,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-02-24 14:32:00,1.25,16072.0,United Kingdom
560225,21382,SET/4 SPRING FLOWER DECORATION,1,2011-07-15 16:27:00,1.63,,United Kingdom
542412,21535,RED RETROSPOT SMALL MILK JUG,2,2011-01-27 16:49:00,2.55,16725.0,United Kingdom
561658,23211,RED ROCKING HORSE HAND PAINTED,1,2011-07-28 16:06:00,1.25,12743.0,Unspecified
558066,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2011-06-24 15:45:00,4.13,,United Kingdom
538497,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2010-12-12 12:44:00,9.95,14684.0,United Kingdom
540520,22475,SKULL DESIGN TV DINNER TRAY,1,2011-01-09 12:31:00,4.95,17555.0,United Kingdom
541631,20685,DOORMAT RED RETROSPOT,2,2011-01-20 10:47:00,7.95,12637.0,France
550471,22993,SET OF 4 PANTRY JELLY MOULDS,3,2011-04-18 13:52:00,2.46,,United Kingdom
575661,22737,RIBBON REEL CHRISTMAS PRESENT ,4,2011-11-10 14:39:00,1.65,12617.0,France
539752,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2010-12-21 15:43:00,0.55,12515.0,Italy
576274,22442,GROW YOUR OWN FLOWERS SET OF 3,1,2011-11-14 14:24:00,7.95,17793.0,United Kingdom
577480,21012,ANTIQUE ALL GLASS CANDLESTICK,2,2011-11-20 11:37:00,2.1,14525.0,United Kingdom
538165,22988,SOLDIERS EGG CUP ,72,2010-12-09 17:34:00,1.25,14031.0,United Kingdom
577078,23652,SET 10 CARD CHRISTMAS STAMPS 16963,2,2011-11-17 15:17:00,2.91,,United Kingdom
560576,22294,HEART FILIGREE DOVE  SMALL,6,2011-07-19 14:59:00,1.25,17287.0,United Kingdom
571554,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-10-18 09:13:00,3.29,,United Kingdom
579196,21084,SET/6 COLLAGE PAPER CUPS,1,2011-11-28 15:54:00,0.83,14096.0,United Kingdom
555722,22727,ALARM CLOCK BAKELIKE RED ,2,2011-06-06 16:06:00,7.46,,United Kingdom
572306,23196,VINTAGE LEAF MAGNETIC NOTEPAD,1,2011-10-23 15:11:00,1.45,17841.0,United Kingdom
541886,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-01-24 11:21:00,3.95,15039.0,United Kingdom
564754,23028,DRAWER KNOB CRACKLE GLAZE BLUE,7,2011-08-30 10:29:00,3.29,,United Kingdom
559930,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-14 09:22:00,2.95,17738.0,United Kingdom
548780,21199,PINK  HEART CONFETTI IN TUBE,12,2011-04-04 12:37:00,1.65,13294.0,United Kingdom
565613,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,24,2011-09-05 15:19:00,0.39,13744.0,United Kingdom
556460,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-06-12 09:56:00,0.55,14276.0,United Kingdom
573876,22076,6 RIBBONS EMPIRE  ,2,2011-11-01 12:48:00,1.65,16360.0,United Kingdom
556731,23237,SET OF 4 KNICK KNACK TINS LEAVES ,1,2011-06-14 11:41:00,4.15,18283.0,United Kingdom
568716,22881,NUMBER TILE VINTAGE FONT 2,1,2011-09-28 16:13:00,4.13,,United Kingdom
570465,22944,CHRISTMAS METAL POSTCARD WITH BELLS,6,2011-10-10 16:02:00,0.97,,United Kingdom
538566,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,2010-12-13 11:21:00,8.47,,United Kingdom
546652,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,7,2011-03-15 14:18:00,4.13,,United Kingdom
546107,85206A,CREAM FELT EASTER EGG BASKET,12,2011-03-09 12:33:00,1.65,17238.0,United Kingdom
575843,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,1,2011-11-11 12:02:00,0.39,14446.0,United Kingdom
541977,20718,RED RETROSPOT SHOPPER BAG,10,2011-01-24 14:44:00,1.25,15078.0,United Kingdom
579187,23428,IVORY RETRO KITCHEN WALL CLOCK,1,2011-11-28 15:31:00,16.63,,United Kingdom
570130,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,2011-10-07 13:40:00,0.65,12885.0,United Kingdom
558561,22625,RED KITCHEN SCALES,4,2011-06-30 13:25:00,8.5,13742.0,United Kingdom
569898,22603,CHRISTMAS RETROSPOT TREE WOOD,3,2011-10-06 16:08:00,1.63,,United Kingdom
563169,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,2011-08-12 12:42:00,1.65,14911.0,EIRE
547194,21930,JUMBO STORAGE BAG SKULLS,1,2011-03-21 12:42:00,1.95,12637.0,France
542419,22727,ALARM CLOCK BAKELIKE RED ,1,2011-01-27 17:41:00,3.75,14662.0,United Kingdom
537434,90161D,ANT COPPER PINK BOUDICCA BRACELET,2,2010-12-06 16:57:00,5.09,,United Kingdom
570225,22955,36 FOIL STAR CAKE CASES ,2,2011-10-09 13:15:00,2.1,16595.0,United Kingdom
545698,84459B,YELLOW METAL CHICKEN HEART ,1,2011-03-06 14:44:00,1.49,15572.0,United Kingdom
536943,22813,PACK 3 BOXES BIRD PANNETONE ,2,2010-12-03 12:11:00,1.95,17884.0,United Kingdom
545978,20724,RED RETROSPOT CHARLOTTE BAG,3,2011-03-08 12:19:00,0.85,13975.0,United Kingdom
562615,82580,BATHROOM METAL SIGN,10,2011-08-08 12:20:00,0.55,16458.0,United Kingdom
550521,22386,JUMBO BAG PINK POLKADOT,10,2011-04-19 09:49:00,2.08,13647.0,United Kingdom
552184,22497,SET OF 2 TINS VINTAGE BATHROOM ,4,2011-05-06 13:43:00,4.25,13741.0,United Kingdom
558862,23162,REGENCY TEA STRAINER,4,2011-07-04 12:25:00,3.75,13901.0,United Kingdom
549301,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-04-08 08:24:00,4.95,16643.0,United Kingdom
570192,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-10-07 15:26:00,1.25,17509.0,United Kingdom
546884,22331,WOODLAND PARTY BAG + STICKER SET,3,2011-03-17 18:08:00,3.29,,United Kingdom
567533,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12,2011-09-21 09:45:00,1.45,17651.0,United Kingdom
552262,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-05-08 11:37:00,0.85,14911.0,EIRE
557027,22467,GUMBALL COAT RACK,6,2011-06-16 13:24:00,2.55,12816.0,Poland
553833,21174,POTTERING IN THE SHED METAL SIGN,1,2011-05-19 11:41:00,2.08,17346.0,United Kingdom
541221,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-01-14 14:28:00,2.08,,United Kingdom
562649,22563,HAPPY STENCIL CRAFT,1,2011-08-08 13:11:00,1.25,14606.0,United Kingdom
569669,22505,MEMO BOARD COTTAGE DESIGN,2,2011-10-05 13:47:00,4.95,14730.0,United Kingdom
545681,22168,ORGANISER WOOD ANTIQUE WHITE ,1,2011-03-06 11:28:00,8.5,16923.0,United Kingdom
547248,20677,PINK POLKADOT BOWL,2,2011-03-22 09:23:00,2.46,,United Kingdom
550750,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,2011-04-20 11:45:00,3.75,13632.0,United Kingdom
581176,22907,PACK OF 20 NAPKINS PANTRY DESIGN,96,2011-12-07 15:19:00,0.72,14646.0,Netherlands
539437,22190,LOCAL CAFE MUG,2,2010-12-17 14:54:00,2.51,,United Kingdom
572568,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2011-10-25 10:31:00,1.79,14001.0,United Kingdom
565842,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,2011-09-07 12:10:00,2.1,13808.0,United Kingdom
554512,22219,LOVEBIRD HANGING DECORATION WHITE ,2,2011-05-24 15:54:00,1.63,,United Kingdom
556630,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-06-13 14:59:00,1.65,13999.0,United Kingdom
553884,23084,RABBIT NIGHT LIGHT,12,2011-05-19 15:36:00,2.08,12600.0,Germany
573311,20978,36 PENCILS TUBE SKULLS,2,2011-10-28 16:45:00,1.25,14071.0,United Kingdom
571714,23493,VINTAGE DOILY TRAVEL SEWING KIT,1,2011-10-18 17:00:00,3.29,,United Kingdom
579196,21210,SET OF 72 RETROSPOT PAPER  DOILIES,4,2011-11-28 15:54:00,2.92,14096.0,United Kingdom
573585,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,5,2011-10-31 14:41:00,2.46,,United Kingdom
554546,22090,PAPER BUNTING RETROSPOT,1,2011-05-25 09:37:00,2.95,,United Kingdom
543806,79321,CHILLI LIGHTS,3,2011-02-13 12:48:00,5.75,17085.0,United Kingdom
559816,20655,QUEEN OF SKIES LUGGAGE TAG,2,2011-07-12 16:11:00,0.83,,United Kingdom
580643,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-12-05 12:59:00,2.95,14547.0,United Kingdom
547444,22968,ROSE COTTAGE KEEPSAKE BOX ,2,2011-03-23 10:55:00,9.95,12811.0,Portugal
574741,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,3,2011-11-06 16:13:00,0.85,15993.0,United Kingdom
571736,21822,GLITTER CHRISTMAS TREE WITH BELLS,12,2011-10-19 10:05:00,0.79,17549.0,United Kingdom
554261,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,2011-05-23 12:32:00,1.25,16033.0,United Kingdom
563404,22570,FELTCRAFT CUSHION RABBIT,4,2011-08-16 11:04:00,3.75,16303.0,United Kingdom
569208,23083,SET 6 PAPER TABLE LANTERN STARS ,1,2011-10-02 11:10:00,3.75,16693.0,United Kingdom
571216,21884,CAKES AND BOWS GIFT  TAPE,1,2011-10-14 13:06:00,0.65,16081.0,United Kingdom
545713,22727,ALARM CLOCK BAKELIKE RED ,4,2011-03-07 10:11:00,8.29,,United Kingdom
562449,22666,RECIPE BOX PANTRY YELLOW DESIGN,10,2011-08-04 20:01:00,2.95,14562.0,United Kingdom
567459,23334,IVORY WICKER HEART SMALL,48,2011-09-20 12:21:00,0.63,14221.0,United Kingdom
579187,20767,BLUE PAISLEY JOURNAL ,2,2011-11-28 15:31:00,4.96,,United Kingdom
578532,85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,10,2011-11-24 14:40:00,0.85,18130.0,United Kingdom
567183,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,2011-09-18 15:32:00,0.39,14769.0,United Kingdom
571965,22627,MINT KITCHEN SCALES,1,2011-10-20 10:41:00,8.5,17238.0,United Kingdom
564230,21671,RED SPOT CERAMIC DRAWER KNOB,8,2011-08-24 10:22:00,3.29,,United Kingdom
576617,23286,BLUE VINTAGE SPOT BEAKER,1,2011-11-15 16:57:00,1.63,,United Kingdom
550500,22037,ROBOT BIRTHDAY CARD,4,2011-04-18 15:26:00,0.83,,United Kingdom
550462,20723,STRAWBERRY CHARLOTTE BAG,10,2011-04-18 13:22:00,0.85,16458.0,United Kingdom
570410,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-10-10 13:04:00,4.95,16776.0,United Kingdom
554054,23112,PARISIENNE CURIO CABINET,1,2011-05-20 15:29:00,14.96,,United Kingdom
552000,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,2011-05-05 15:56:00,0.83,,United Kingdom
554275,21166,COOK WITH WINE METAL SIGN ,8,2011-05-23 13:17:00,2.08,14903.0,United Kingdom
550662,21166,COOK WITH WINE METAL SIGN ,12,2011-04-20 09:29:00,2.08,15078.0,United Kingdom
577768,22982,PANTRY PASTRY BRUSH,3,2011-11-21 15:18:00,2.46,,United Kingdom
558763,23298,SPOTTY BUNTING,4,2011-07-03 13:08:00,4.95,12841.0,United Kingdom
576052,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,2011-11-13 14:48:00,0.85,15787.0,United Kingdom
541018,22690,DOORMAT HOME SWEET HOME BLUE ,1,2011-01-13 12:03:00,7.95,14978.0,United Kingdom
570688,23292,SPACEBOY CHILDRENS CUP,1,2011-10-11 16:29:00,2.46,,United Kingdom
548664,85212,MINI PAINTED GARDEN DECORATION ,12,2011-04-01 14:45:00,0.85,14911.0,EIRE
540646,22713,CARD I LOVE LONDON ,1,2011-01-10 14:32:00,0.85,,United Kingdom
C573929,22515,CHILDS GARDEN SPADE PINK,-2,2011-11-02 10:14:00,2.1,17811.0,United Kingdom
558475,22208,WOOD STAMP SET THANK YOU,22,2011-06-29 15:58:00,0.83,,United Kingdom
554818,22435,SET OF 9 HEART SHAPED BALLOONS,24,2011-05-26 14:09:00,1.25,13199.0,United Kingdom
543367,85099B,JUMBO BAG RED RETROSPOT,20,2011-02-07 14:33:00,1.95,18225.0,United Kingdom
578080,22574,HEART WOODEN CHRISTMAS DECORATION,12,2011-11-22 16:28:00,0.85,15634.0,United Kingdom
549274,22025,RING OF ROSES BIRTHDAY CARD,12,2011-04-07 13:07:00,0.42,12721.0,France
544292,20719,WOODLAND CHARLOTTE BAG,10,2011-02-17 12:33:00,0.85,16745.0,United Kingdom
545554,22988,,-70,2011-03-03 15:12:00,0.0,,United Kingdom
579291,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,38,2011-11-29 11:21:00,5.79,,United Kingdom
553766,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,2,2011-05-19 10:44:00,1.63,,United Kingdom
579196,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-11-28 15:54:00,8.29,14096.0,United Kingdom
560426,23201,JUMBO BAG ALPHABET,10,2011-07-18 15:15:00,2.08,14038.0,United Kingdom
554090,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-05-22 12:22:00,2.08,17315.0,United Kingdom
557671,21055,TOOL BOX SOFT TOY ,1,2011-06-22 10:11:00,8.95,13849.0,United Kingdom
566561,23345, DOLLY GIRL BEAKER,12,2011-09-13 12:13:00,1.25,18145.0,United Kingdom
539423,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2010-12-17 14:24:00,3.75,15811.0,United Kingdom
571715,23424,GINGHAM RECIPE BOOK BOX,1,2011-10-18 17:04:00,4.95,17576.0,United Kingdom
567462,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2011-09-20 12:35:00,2.08,14446.0,United Kingdom
575176,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-11-08 18:29:00,2.46,,United Kingdom
